117	23	1	2006-02-15T05:09:17Z
118	23	2	2006-02-15T05:09:17Z
119	23	2	2006-02-15T05:09:17Z
120	24	1	2006-02-15T05:09:17Z
121	24	1	2006-02-15T05:09:17Z
122	24	1	2006-02-15T05:09:17Z
123	24	1	2006-02-15T05:09:17Z
124	25	1	2006-02-15T05:09:17Z
125	25	1	2006-02-15T05:09:17Z
126	25	1	2006-02-15T05:09:17Z
127	25	1	2006-02-15T05:09:17Z
128	25	2	2006-02-15T05:09:17Z
129	25	2	2006-02-15T05:09:17Z
130	26	1	2006-02-15T05:09:17Z
131	26	1	2006-02-15T05:09:17Z
132	26	2	2006-02-15T05:09:17Z
133	26	2	2006-02-15T05:09:17Z
134	26	2	2006-02-15T05:09:17Z
135	27	1	2006-02-15T05:09:17Z
136	27	1	2006-02-15T05:09:17Z
137	27	1	2006-02-15T05:09:17Z
138	27	1	2006-02-15T05:09:17Z
139	28	1	2006-02-15T05:09:17Z
140	28	1	2006-02-15T05:09:17Z
141	28	1	2006-02-15T05:09:17Z
142	29	1	2006-02-15T05:09:17Z
143	29	1	2006-02-15T05:09:17Z
144	30	1	2006-02-15T05:09:17Z
145	30	1	2006-02-15T05:09:17Z
146	31	1	2006-02-15T05:09:17Z
147	31	1	2006-02-15T05:09:17Z
148	31	1	2006-02-15T05:09:17Z
149	31	1	2006-02-15T05:09:17Z
150	31	2	2006-02-15T05:09:17Z
151	31	2	2006-02-15T05:09:17Z
152	31	2	2006-02-15T05:09:17Z
153	31	2	2006-02-15T05:09:17Z
154	32	2	2006-02-15T05:09:17Z
155	32	2	2006-02-15T05:09:17Z
156	34	2	2006-02-15T05:09:17Z
157	34	2	2006-02-15T05:09:17Z
158	34	2	2006-02-15T05:09:17Z
159	34	2	2006-02-15T05:09:17Z
160	35	1	2006-02-15T05:09:17Z
161	35	1	2006-02-15T05:09:17Z
162	35	1	2006-02-15T05:09:17Z
163	35	1	2006-02-15T05:09:17Z
164	35	2	2006-02-15T05:09:17Z
165	35	2	2006-02-15T05:09:17Z
166	35	2	2006-02-15T05:09:17Z
167	37	1	2006-02-15T05:09:17Z
168	37	1	2006-02-15T05:09:17Z
169	37	1	2006-02-15T05:09:17Z
170	37	1	2006-02-15T05:09:17Z
171	37	2	2006-02-15T05:09:17Z
172	37	2	2006-02-15T05:09:17Z
173	37	2	2006-02-15T05:09:17Z
174	39	1	2006-02-15T05:09:17Z
175	39	1	2006-02-15T05:09:17Z
176	39	1	2006-02-15T05:09:17Z
177	39	2	2006-02-15T05:09:17Z
178	39	2	2006-02-15T05:09:17Z
179	39	2	2006-02-15T05:09:17Z
180	39	2	2006-02-15T05:09:17Z
181	40	2	2006-02-15T05:09:17Z
182	40	2	2006-02-15T05:09:17Z
183	40	2	2006-02-15T05:09:17Z
184	40	2	2006-02-15T05:09:17Z
185	42	2	2006-02-15T05:09:17Z
186	42	2	2006-02-15T05:09:17Z
187	42	2	2006-02-15T05:09:17Z
188	42	2	2006-02-15T05:09:17Z
189	43	1	2006-02-15T05:09:17Z
190	43	1	2006-02-15T05:09:17Z
191	43	1	2006-02-15T05:09:17Z
192	43	2	2006-02-15T05:09:17Z
193	43	2	2006-02-15T05:09:17Z
194	43	2	2006-02-15T05:09:17Z
195	43	2	2006-02-15T05:09:17Z
196	44	1	2006-02-15T05:09:17Z
197	44	1	2006-02-15T05:09:17Z
198	44	2	2006-02-15T05:09:17Z
199	44	2	2006-02-15T05:09:17Z
200	44	2	2006-02-15T05:09:17Z
201	45	1	2006-02-15T05:09:17Z
202	45	1	2006-02-15T05:09:17Z
203	45	1	2006-02-15T05:09:17Z
204	45	1	2006-02-15T05:09:17Z
205	45	2	2006-02-15T05:09:17Z
206	45	2	2006-02-15T05:09:17Z
207	46	2	2006-02-15T05:09:17Z
208	46	2	2006-02-15T05:09:17Z
209	46	2	2006-02-15T05:09:17Z
210	47	2	2006-02-15T05:09:17Z
211	47	2	2006-02-15T05:09:17Z
212	48	1	2006-02-15T05:09:17Z
213	48	1	2006-02-15T05:09:17Z
214	48	2	2006-02-15T05:09:17Z
215	48	2	2006-02-15T05:09:17Z
216	49	1	2006-02-15T05:09:17Z
217	49	1	2006-02-15T05:09:17Z
218	49	1	2006-02-15T05:09:17Z
219	49	2	2006-02-15T05:09:17Z
220	49	2	2006-02-15T05:09:17Z
221	49	2	2006-02-15T05:09:17Z
222	50	1	2006-02-15T05:09:17Z
223	50	1	2006-02-15T05:09:17Z
224	50	1	2006-02-15T05:09:17Z
225	50	2	2006-02-15T05:09:17Z
226	50	2	2006-02-15T05:09:17Z
227	51	1	2006-02-15T05:09:17Z
228	51	1	2006-02-15T05:09:17Z
229	51	2	2006-02-15T05:09:17Z
230	51	2	2006-02-15T05:09:17Z
231	51	2	2006-02-15T05:09:17Z
232	51	2	2006-02-15T05:09:17Z
233	52	2	2006-02-15T05:09:17Z
234	52	2	2006-02-15T05:09:17Z
235	53	1	2006-02-15T05:09:17Z
236	53	1	2006-02-15T05:09:17Z
237	54	1	2006-02-15T05:09:17Z
238	54	1	2006-02-15T05:09:17Z
239	54	1	2006-02-15T05:09:17Z
240	54	2	2006-02-15T05:09:17Z
241	54	2	2006-02-15T05:09:17Z
242	55	1	2006-02-15T05:09:17Z
243	55	1	2006-02-15T05:09:17Z
244	55	1	2006-02-15T05:09:17Z
245	55	1	2006-02-15T05:09:17Z
246	55	2	2006-02-15T05:09:17Z
247	55	2	2006-02-15T05:09:17Z
248	56	1	2006-02-15T05:09:17Z
249	56	1	2006-02-15T05:09:17Z
250	56	1	2006-02-15T05:09:17Z
251	56	2	2006-02-15T05:09:17Z
252	56	2	2006-02-15T05:09:17Z
253	57	1	2006-02-15T05:09:17Z
254	57	1	2006-02-15T05:09:17Z
255	57	1	2006-02-15T05:09:17Z
256	57	1	2006-02-15T05:09:17Z
257	57	2	2006-02-15T05:09:17Z
258	57	2	2006-02-15T05:09:17Z
259	57	2	2006-02-15T05:09:17Z
260	58	2	2006-02-15T05:09:17Z
261	58	2	2006-02-15T05:09:17Z
262	58	2	2006-02-15T05:09:17Z
263	58	2	2006-02-15T05:09:17Z
264	59	1	2006-02-15T05:09:17Z
265	59	1	2006-02-15T05:09:17Z
266	59	1	2006-02-15T05:09:17Z
267	59	2	2006-02-15T05:09:17Z
268	59	2	2006-02-15T05:09:17Z
269	60	1	2006-02-15T05:09:17Z
270	60	1	2006-02-15T05:09:17Z
271	60	1	2006-02-15T05:09:17Z
272	61	1	2006-02-15T05:09:17Z
273	61	1	2006-02-15T05:09:17Z
274	61	1	2006-02-15T05:09:17Z
275	61	1	2006-02-15T05:09:17Z
276	61	2	2006-02-15T05:09:17Z
277	61	2	2006-02-15T05:09:17Z
278	62	2	2006-02-15T05:09:17Z
279	62	2	2006-02-15T05:09:17Z
280	63	1	2006-02-15T05:09:17Z
281	63	1	2006-02-15T05:09:17Z
282	63	2	2006-02-15T05:09:17Z
283	63	2	2006-02-15T05:09:17Z
284	64	2	2006-02-15T05:09:17Z
285	64	2	2006-02-15T05:09:17Z
286	64	2	2006-02-15T05:09:17Z
287	65	2	2006-02-15T05:09:17Z
288	65	2	2006-02-15T05:09:17Z
289	65	2	2006-02-15T05:09:17Z
290	65	2	2006-02-15T05:09:17Z
291	66	1	2006-02-15T05:09:17Z
292	66	1	2006-02-15T05:09:17Z
293	66	1	2006-02-15T05:09:17Z
294	67	1	2006-02-15T05:09:17Z
295	67	1	2006-02-15T05:09:17Z
296	67	2	2006-02-15T05:09:17Z
297	67	2	2006-02-15T05:09:17Z
298	67	2	2006-02-15T05:09:17Z
299	67	2	2006-02-15T05:09:17Z
300	68	1	2006-02-15T05:09:17Z
301	68	1	2006-02-15T05:09:17Z
302	68	2	2006-02-15T05:09:17Z
303	68	2	2006-02-15T05:09:17Z
304	69	1	2006-02-15T05:09:17Z
305	69	1	2006-02-15T05:09:17Z
306	69	1	2006-02-15T05:09:17Z
307	69	1	2006-02-15T05:09:17Z
308	69	2	2006-02-15T05:09:17Z
309	69	2	2006-02-15T05:09:17Z
310	69	2	2006-02-15T05:09:17Z
311	69	2	2006-02-15T05:09:17Z
312	70	1	2006-02-15T05:09:17Z
313	70	1	2006-02-15T05:09:17Z
314	70	2	2006-02-15T05:09:17Z
315	70	2	2006-02-15T05:09:17Z
316	71	2	2006-02-15T05:09:17Z
317	71	2	2006-02-15T05:09:17Z
318	71	2	2006-02-15T05:09:17Z
319	71	2	2006-02-15T05:09:17Z
320	72	1	2006-02-15T05:09:17Z
321	72	1	2006-02-15T05:09:17Z
322	72	1	2006-02-15T05:09:17Z
323	72	1	2006-02-15T05:09:17Z
324	72	2	2006-02-15T05:09:17Z
325	72	2	2006-02-15T05:09:17Z
326	73	1	2006-02-15T05:09:17Z
327	73	1	2006-02-15T05:09:17Z
328	73	1	2006-02-15T05:09:17Z
329	73	1	2006-02-15T05:09:17Z
330	73	2	2006-02-15T05:09:17Z
331	73	2	2006-02-15T05:09:17Z
332	73	2	2006-02-15T05:09:17Z
333	73	2	2006-02-15T05:09:17Z
334	74	1	2006-02-15T05:09:17Z
335	74	1	2006-02-15T05:09:17Z
336	74	1	2006-02-15T05:09:17Z
337	74	2	2006-02-15T05:09:17Z
338	74	2	2006-02-15T05:09:17Z
339	75	2	2006-02-15T05:09:17Z
340	75	2	2006-02-15T05:09:17Z
341	75	2	2006-02-15T05:09:17Z
342	76	1	2006-02-15T05:09:17Z
343	76	1	2006-02-15T05:09:17Z
344	76	1	2006-02-15T05:09:17Z
345	77	1	2006-02-15T05:09:17Z
346	77	1	2006-02-15T05:09:17Z
347	77	1	2006-02-15T05:09:17Z
348	77	1	2006-02-15T05:09:17Z
349	77	2	2006-02-15T05:09:17Z
350	77	2	2006-02-15T05:09:17Z
351	78	1	2006-02-15T05:09:17Z
352	78	1	2006-02-15T05:09:17Z
353	78	1	2006-02-15T05:09:17Z
354	78	2	2006-02-15T05:09:17Z
355	78	2	2006-02-15T05:09:17Z
356	78	2	2006-02-15T05:09:17Z
357	78	2	2006-02-15T05:09:17Z
358	79	1	2006-02-15T05:09:17Z
359	79	1	2006-02-15T05:09:17Z
360	79	1	2006-02-15T05:09:17Z
361	79	2	2006-02-15T05:09:17Z
362	79	2	2006-02-15T05:09:17Z
363	79	2	2006-02-15T05:09:17Z
364	80	1	2006-02-15T05:09:17Z
365	80	1	2006-02-15T05:09:17Z
366	80	1	2006-02-15T05:09:17Z
367	80	1	2006-02-15T05:09:17Z
368	81	1	2006-02-15T05:09:17Z
369	81	1	2006-02-15T05:09:17Z
370	81	1	2006-02-15T05:09:17Z
371	81	1	2006-02-15T05:09:17Z
372	82	1	2006-02-15T05:09:17Z
373	82	1	2006-02-15T05:09:17Z
374	83	1	2006-02-15T05:09:17Z
375	83	1	2006-02-15T05:09:17Z
376	83	1	2006-02-15T05:09:17Z
377	83	2	2006-02-15T05:09:17Z
378	83	2	2006-02-15T05:09:17Z
379	84	1	2006-02-15T05:09:17Z
380	84	1	2006-02-15T05:09:17Z
381	84	1	2006-02-15T05:09:17Z
382	84	1	2006-02-15T05:09:17Z
383	85	2	2006-02-15T05:09:17Z
384	85	2	2006-02-15T05:09:17Z
385	85	2	2006-02-15T05:09:17Z
386	85	2	2006-02-15T05:09:17Z
387	86	1	2006-02-15T05:09:17Z
388	86	1	2006-02-15T05:09:17Z
389	86	1	2006-02-15T05:09:17Z
390	86	1	2006-02-15T05:09:17Z
391	86	2	2006-02-15T05:09:17Z
392	86	2	2006-02-15T05:09:17Z
393	86	2	2006-02-15T05:09:17Z
394	86	2	2006-02-15T05:09:17Z
395	88	2	2006-02-15T05:09:17Z
396	88	2	2006-02-15T05:09:17Z
397	88	2	2006-02-15T05:09:17Z
398	88	2	2006-02-15T05:09:17Z
399	89	1	2006-02-15T05:09:17Z
400	89	1	2006-02-15T05:09:17Z
401	89	1	2006-02-15T05:09:17Z
402	89	2	2006-02-15T05:09:17Z
403	89	2	2006-02-15T05:09:17Z
404	89	2	2006-02-15T05:09:17Z
405	90	1	2006-02-15T05:09:17Z
406	90	1	2006-02-15T05:09:17Z
407	90	1	2006-02-15T05:09:17Z
408	90	2	2006-02-15T05:09:17Z
409	90	2	2006-02-15T05:09:17Z
410	90	2	2006-02-15T05:09:17Z
411	91	1	2006-02-15T05:09:17Z
412	91	1	2006-02-15T05:09:17Z
413	91	1	2006-02-15T05:09:17Z
414	91	1	2006-02-15T05:09:17Z
415	91	2	2006-02-15T05:09:17Z
416	91	2	2006-02-15T05:09:17Z
417	91	2	2006-02-15T05:09:17Z
418	91	2	2006-02-15T05:09:17Z
419	92	1	2006-02-15T05:09:17Z
420	92	1	2006-02-15T05:09:17Z
421	92	2	2006-02-15T05:09:17Z
422	92	2	2006-02-15T05:09:17Z
423	93	2	2006-02-15T05:09:17Z
424	93	2	2006-02-15T05:09:17Z
425	93	2	2006-02-15T05:09:17Z
426	94	1	2006-02-15T05:09:17Z
427	94	1	2006-02-15T05:09:17Z
428	95	1	2006-02-15T05:09:17Z
429	95	1	2006-02-15T05:09:17Z
430	95	2	2006-02-15T05:09:17Z
431	95	2	2006-02-15T05:09:17Z
432	95	2	2006-02-15T05:09:17Z
433	96	1	2006-02-15T05:09:17Z
434	96	1	2006-02-15T05:09:17Z
435	96	1	2006-02-15T05:09:17Z
436	97	1	2006-02-15T05:09:17Z
437	97	1	2006-02-15T05:09:17Z
438	97	1	2006-02-15T05:09:17Z
439	97	1	2006-02-15T05:09:17Z
440	97	2	2006-02-15T05:09:17Z
441	97	2	2006-02-15T05:09:17Z
442	98	1	2006-02-15T05:09:17Z
443	98	1	2006-02-15T05:09:17Z
444	98	1	2006-02-15T05:09:17Z
445	99	1	2006-02-15T05:09:17Z
446	99	1	2006-02-15T05:09:17Z
447	99	1	2006-02-15T05:09:17Z
448	99	2	2006-02-15T05:09:17Z
449	99	2	2006-02-15T05:09:17Z
450	99	2	2006-02-15T05:09:17Z
451	100	1	2006-02-15T05:09:17Z
452	100	1	2006-02-15T05:09:17Z
453	100	1	2006-02-15T05:09:17Z
454	100	1	2006-02-15T05:09:17Z
455	100	2	2006-02-15T05:09:17Z
456	100	2	2006-02-15T05:09:17Z
457	101	1	2006-02-15T05:09:17Z
458	101	1	2006-02-15T05:09:17Z
459	101	1	2006-02-15T05:09:17Z
460	101	1	2006-02-15T05:09:17Z
461	101	2	2006-02-15T05:09:17Z
462	101	2	2006-02-15T05:09:17Z
463	102	2	2006-02-15T05:09:17Z
464	102	2	2006-02-15T05:09:17Z
465	103	1	2006-02-15T05:09:17Z
466	103	1	2006-02-15T05:09:17Z
467	103	1	2006-02-15T05:09:17Z
468	103	1	2006-02-15T05:09:17Z
469	103	2	2006-02-15T05:09:17Z
470	103	2	2006-02-15T05:09:17Z
471	103	2	2006-02-15T05:09:17Z
472	103	2	2006-02-15T05:09:17Z
473	104	2	2006-02-15T05:09:17Z
474	104	2	2006-02-15T05:09:17Z
475	104	2	2006-02-15T05:09:17Z
476	105	1	2006-02-15T05:09:17Z
477	105	1	2006-02-15T05:09:17Z
478	105	2	2006-02-15T05:09:17Z
479	105	2	2006-02-15T05:09:17Z
480	105	2	2006-02-15T05:09:17Z
481	106	1	2006-02-15T05:09:17Z
482	106	1	2006-02-15T05:09:17Z
483	107	2	2006-02-15T05:09:17Z
484	107	2	2006-02-15T05:09:17Z
485	109	1	2006-02-15T05:09:17Z
486	109	1	2006-02-15T05:09:17Z
487	109	1	2006-02-15T05:09:17Z
488	109	1	2006-02-15T05:09:17Z
489	109	2	2006-02-15T05:09:17Z
490	109	2	2006-02-15T05:09:17Z
491	109	2	2006-02-15T05:09:17Z
492	109	2	2006-02-15T05:09:17Z
493	110	1	2006-02-15T05:09:17Z
494	110	1	2006-02-15T05:09:17Z
495	110	1	2006-02-15T05:09:17Z
496	110	1	2006-02-15T05:09:17Z
497	111	2	2006-02-15T05:09:17Z
498	111	2	2006-02-15T05:09:17Z
499	111	2	2006-02-15T05:09:17Z
500	111	2	2006-02-15T05:09:17Z
501	112	1	2006-02-15T05:09:17Z
502	112	1	2006-02-15T05:09:17Z
503	112	1	2006-02-15T05:09:17Z
504	112	1	2006-02-15T05:09:17Z
505	112	2	2006-02-15T05:09:17Z
506	112	2	2006-02-15T05:09:17Z
507	112	2	2006-02-15T05:09:17Z
508	113	2	2006-02-15T05:09:17Z
509	113	2	2006-02-15T05:09:17Z
510	113	2	2006-02-15T05:09:17Z
511	113	2	2006-02-15T05:09:17Z
512	114	1	2006-02-15T05:09:17Z
513	114	1	2006-02-15T05:09:17Z
514	114	1	2006-02-15T05:09:17Z
515	114	1	2006-02-15T05:09:17Z
516	114	2	2006-02-15T05:09:17Z
517	114	2	2006-02-15T05:09:17Z
518	114	2	2006-02-15T05:09:17Z
519	115	1	2006-02-15T05:09:17Z
520	115	1	2006-02-15T05:09:17Z
521	115	1	2006-02-15T05:09:17Z
522	115	2	2006-02-15T05:09:17Z
523	115	2	2006-02-15T05:09:17Z
524	115	2	2006-02-15T05:09:17Z
525	115	2	2006-02-15T05:09:17Z
526	116	1	2006-02-15T05:09:17Z
527	116	1	2006-02-15T05:09:17Z
528	116	2	2006-02-15T05:09:17Z
529	116	2	2006-02-15T05:09:17Z
530	116	2	2006-02-15T05:09:17Z
531	116	2	2006-02-15T05:09:17Z
532	117	1	2006-02-15T05:09:17Z
533	117	1	2006-02-15T05:09:17Z
534	117	1	2006-02-15T05:09:17Z
535	117	1	2006-02-15T05:09:17Z
536	117	2	2006-02-15T05:09:17Z
537	117	2	2006-02-15T05:09:17Z
538	118	1	2006-02-15T05:09:17Z
539	118	1	2006-02-15T05:09:17Z
540	118	1	2006-02-15T05:09:17Z
541	118	1	2006-02-15T05:09:17Z
542	118	2	2006-02-15T05:09:17Z
543	118	2	2006-02-15T05:09:17Z
544	119	1	2006-02-15T05:09:17Z
545	119	1	2006-02-15T05:09:17Z
546	119	1	2006-02-15T05:09:17Z
547	119	2	2006-02-15T05:09:17Z
548	119	2	2006-02-15T05:09:17Z
549	119	2	2006-02-15T05:09:17Z
550	119	2	2006-02-15T05:09:17Z
551	120	1	2006-02-15T05:09:17Z
552	120	1	2006-02-15T05:09:17Z
553	120	1	2006-02-15T05:09:17Z
554	121	1	2006-02-15T05:09:17Z
555	121	1	2006-02-15T05:09:17Z
556	121	1	2006-02-15T05:09:17Z
557	121	2	2006-02-15T05:09:17Z
558	121	2	2006-02-15T05:09:17Z
559	121	2	2006-02-15T05:09:17Z
560	122	1	2006-02-15T05:09:17Z
561	122	1	2006-02-15T05:09:17Z
562	122	1	2006-02-15T05:09:17Z
563	122	1	2006-02-15T05:09:17Z
564	122	2	2006-02-15T05:09:17Z
565	122	2	2006-02-15T05:09:17Z
566	122	2	2006-02-15T05:09:17Z
567	123	1	2006-02-15T05:09:17Z
568	123	1	2006-02-15T05:09:17Z
569	123	2	2006-02-15T05:09:17Z
570	123	2	2006-02-15T05:09:17Z
571	123	2	2006-02-15T05:09:17Z
572	124	2	2006-02-15T05:09:17Z
573	124	2	2006-02-15T05:09:17Z
574	124	2	2006-02-15T05:09:17Z
575	125	2	2006-02-15T05:09:17Z
576	125	2	2006-02-15T05:09:17Z
577	126	2	2006-02-15T05:09:17Z
578	126	2	2006-02-15T05:09:17Z
579	126	2	2006-02-15T05:09:17Z
580	127	1	2006-02-15T05:09:17Z
581	127	1	2006-02-15T05:09:17Z
582	127	1	2006-02-15T05:09:17Z
583	127	1	2006-02-15T05:09:17Z
584	127	2	2006-02-15T05:09:17Z
585	127	2	2006-02-15T05:09:17Z
586	127	2	2006-02-15T05:09:17Z
587	127	2	2006-02-15T05:09:17Z
588	129	1	2006-02-15T05:09:17Z
589	129	1	2006-02-15T05:09:17Z
590	129	1	2006-02-15T05:09:17Z
591	129	2	2006-02-15T05:09:17Z
592	129	2	2006-02-15T05:09:17Z
593	129	2	2006-02-15T05:09:17Z
594	130	1	2006-02-15T05:09:17Z
595	130	1	2006-02-15T05:09:17Z
596	130	2	2006-02-15T05:09:17Z
597	130	2	2006-02-15T05:09:17Z
598	130	2	2006-02-15T05:09:17Z
599	130	2	2006-02-15T05:09:17Z
600	131	1	2006-02-15T05:09:17Z
601	131	1	2006-02-15T05:09:17Z
602	131	1	2006-02-15T05:09:17Z
603	131	1	2006-02-15T05:09:17Z
604	131	2	2006-02-15T05:09:17Z
605	131	2	2006-02-15T05:09:17Z
606	132	1	2006-02-15T05:09:17Z
607	132	1	2006-02-15T05:09:17Z
608	132	1	2006-02-15T05:09:17Z
609	132	1	2006-02-15T05:09:17Z
610	132	2	2006-02-15T05:09:17Z
611	132	2	2006-02-15T05:09:17Z
612	133	1	2006-02-15T05:09:17Z
613	133	1	2006-02-15T05:09:17Z
614	133	2	2006-02-15T05:09:17Z
615	133	2	2006-02-15T05:09:17Z
616	134	2	2006-02-15T05:09:17Z
617	134	2	2006-02-15T05:09:17Z
618	134	2	2006-02-15T05:09:17Z
619	135	1	2006-02-15T05:09:17Z
620	135	1	2006-02-15T05:09:17Z
621	135	1	2006-02-15T05:09:17Z
622	135	2	2006-02-15T05:09:17Z
623	135	2	2006-02-15T05:09:17Z
624	135	2	2006-02-15T05:09:17Z
625	135	2	2006-02-15T05:09:17Z
626	136	1	2006-02-15T05:09:17Z
627	136	1	2006-02-15T05:09:17Z
628	136	1	2006-02-15T05:09:17Z
629	137	2	2006-02-15T05:09:17Z
630	137	2	2006-02-15T05:09:17Z
631	137	2	2006-02-15T05:09:17Z
632	137	2	2006-02-15T05:09:17Z
633	138	1	2006-02-15T05:09:17Z
634	138	1	2006-02-15T05:09:17Z
635	138	2	2006-02-15T05:09:17Z
636	138	2	2006-02-15T05:09:17Z
637	138	2	2006-02-15T05:09:17Z
638	139	1	2006-02-15T05:09:17Z
639	139	1	2006-02-15T05:09:17Z
640	139	1	2006-02-15T05:09:17Z
641	139	1	2006-02-15T05:09:17Z
642	139	2	2006-02-15T05:09:17Z
643	139	2	2006-02-15T05:09:17Z
644	140	1	2006-02-15T05:09:17Z
645	140	1	2006-02-15T05:09:17Z
646	140	2	2006-02-15T05:09:17Z
647	140	2	2006-02-15T05:09:17Z
648	140	2	2006-02-15T05:09:17Z
649	141	1	2006-02-15T05:09:17Z
650	141	1	2006-02-15T05:09:17Z
651	141	1	2006-02-15T05:09:17Z
652	141	2	2006-02-15T05:09:17Z
653	141	2	2006-02-15T05:09:17Z
654	142	1	2006-02-15T05:09:17Z
655	142	1	2006-02-15T05:09:17Z
656	142	1	2006-02-15T05:09:17Z
657	142	2	2006-02-15T05:09:17Z
658	142	2	2006-02-15T05:09:17Z
659	143	1	2006-02-15T05:09:17Z
660	143	1	2006-02-15T05:09:17Z
661	143	1	2006-02-15T05:09:17Z
662	143	1	2006-02-15T05:09:17Z
663	143	2	2006-02-15T05:09:17Z
664	143	2	2006-02-15T05:09:17Z
665	143	2	2006-02-15T05:09:17Z
666	145	2	2006-02-15T05:09:17Z
